20010819  22425930   31.5833   103.0670      1.000  1.7    0.00    0.00   0.00       5754 0
20010819  23274150   31.9667   102.9330     10.000  2.7    0.00    0.00   0.00       5755 0
20010821  18020590   30.6333   102.8000      5.000  2.2    0.00    0.00   0.00       5808 0
20010825   3132140   31.5667   102.4000      5.000  2.3    0.00    0.00   0.00       5890 0
20010825  10070530   29.4167   101.0830     11.000  2.5    0.00    0.00   0.00       5900 0
20010830  16390810   30.4667   101.6330      0.000  2.6    0.00    0.00   0.00       6000 0
20010831  23172990   29.8833   102.7670      4.000  3.6    0.00    0.00   0.00       6021 0
20010901    331950   30.4667   101.6330      1.000  2.2    0.00    0.00   0.00       6022 0
20010901   3561890   29.9333   102.7330      8.000  2.2    0.00    0.00   0.00       6026 0
20010902   1054110   31.7500   103.8170      8.000  2.1    0.00    0.00   0.00       6037 0
20010902   2304250   31.5333   104.3670      5.000  2.4    0.00    0.00   0.00       6038 0
20010902  21335210   30.4833   101.7170     10.000  2.4    0.00    0.00   0.00       6074 0
20010903   7331150   31.1833   103.4670      5.000  2.0    0.00    0.00   0.00       6087 0
20010905  10580300   30.4667   101.6170      0.000  3.5    0.00    0.00   0.00       6120 0
20010907    534000   30.4667   101.5830      0.000  2.6    0.00    0.00   0.00       6154 0
20010908   3384400   30.4333   101.7000      0.000  2.0    0.00    0.00   0.00       6192 0
20010908   4325530   30.3833   101.6670      0.000  2.1    0.00    0.00   0.00       6193 0
20010908   5142720   30.4000   101.6830      7.000  2.1    0.00    0.00   0.00       6195 0
20010908   9450990   30.4833   101.6330      5.000  2.8    0.00    0.00   0.00       6200 0
20010909   3434890   30.4500   101.6670      2.000  2.3    0.00    0.00   0.00       6214 0
20010909   7462000   30.4667   101.5670      1.000  3.3    0.00    0.00   0.00       6218 0
20010910  16404620   30.6167   103.0830      0.000  2.2    0.00    0.00   0.00       6261 0
20010912  14105610   31.6333   103.0670      1.000  1.6    0.00    0.00   0.00       6307 0
20010912  16382710   29.4167   101.0500     10.000  3.2    0.00    0.00   0.00       6312 0
20010917  20560590   28.8000   102.2330      9.000  2.3    0.00    0.00   0.00       6466 0
20010918  18012920   28.8000   102.2670      5.000  2.4    0.00    0.00   0.00       6502 0
20010918  22003970   31.5167   102.4170      4.000  2.0    0.00    0.00   0.00       6526 0
20010919   3045110   29.5167   102.1000      5.000  1.9    0.00    0.00   0.00       6540 0
20010921   2183560   31.6000   102.8170     13.000  3.0    0.00    0.00   0.00       6667 0
20010921  14251950   28.8500   102.2330     10.000  2.5    0.00    0.00   0.00       6696 0
20010921  18295980   30.6500   102.9330      5.000  1.9    0.00    0.00   0.00       6713 0
20010923   6344750   31.9333   102.0330      2.000  3.9    0.00    0.00   0.00       6765 0
20010924   8180050   30.9167   103.3330     12.000  3.2    0.00    0.00   0.00       6801 0
20010925   8110260   31.5333   104.4000      5.000  2.4    0.00    0.00   0.00       6841 0
20010926   6481410   29.9000   102.7500     16.000  2.6    0.00    0.00   0.00       6877 0
20010927  19561040   29.3000   102.9830      7.000  1.7    0.00    0.00   0.00       6929 0
